"run_id","condition","rt","url","trial_type","trial_index","time_elapsed","internal_node_id","PROLIFIC_PID","SESSION_ID","STUDY_ID","preview","subject","age","gender","gender_rt","attention_check2","attention_check2_rt","attention_check1","attention_check1_rt","scenario","test_condition","InJu1","InJu1_rt","InJu1_trial1","InJu1_trial2","InJu1_trial3","conf1","ca1","sw1","rsn1","ca2","sw2","rsn2","ca3","sw3","rsn3","CS","CS_rt","CS_trial1","CS_trial2","CS_trial3","InJu2","InJu2_rt","InJu2_trial1","InJu2_trial2","InJu2_trial3","conf2","previous_experience","responses","stimulus","button_pressed","key_press","response","cog_practice","cog_practice1","cog_practice2","cog_practice3","cog_load_response8","cog_load_response0","reason","cog_load_response5","cog_practice_trial_number","InJu1_trial_number","CS_trial_number","InJu2_trial_number","Ju1_bin","Ju2_bin","InCS","j1","j2","j3","j4","j5","j6","ch1","ch2","ch3","ch4","ch5","Rch1","Rch2","Rs_changed","Rs_changed_tot","changed","changed_tot","rs1","rs2","rs3","rs4","rs5","rs6","rs1_bin","rs2_bin","rs3_bin","reason_always"
678,"cog_load","5795","""","survey-text",52,673415,"0.0-6.0","577a1ba12ed4a60001ad55dc","618c60c2704f51f71c9a2010","618c128dfba7721f72bf2b15",NA,"nlkwvcqn66ym7ko","60",1,1724,1,22455,8,45418,"Heinz","cog_load","6","17599",1,0,0,6,0,1,0,0,0,0,0,0,0,0,8992,1,0,0,"7","9345",1,0,0,6,"No","{""Q0"":""No""}","""","""","""","""",2,1,0,0,"2","2",NA,"1",1,1,1,1,"right","right","There is nothing wrong.","not wrong","not wrong","wrong","wrong","not wrong","not wrong",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","unstated","unstated","reason","reason","reason",TRUE
76,"control","3079","""","survey-text",25,134640,"0.0-6.0","577bfa3c9fecfe0001a5bcbf","618c2f437600dd7a73a2b9a7","618c128dfba7721f72bf2b34",NA,"qoxhjj1zdlskm2x","35",0,1435,4,14776,8,21609,"Trolley","control","6","6379",1,0,0,7,0,0,1,0,1,1,0,1,1,0,9161,1,0,0,"7","4840",1,0,0,7,"No","{""Q0"":""No""}","""","""","""","""",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,"right","right","There is nothing wrong.","not wrong","wrong","not wrong","not wrong","not wrong","not wrong",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","no reason","no reason","no reason","unstated","unstated","no reason","no reason","no reason",FALSE
226,"cog_load","27245.299999952316","""","survey-text",52,274386,"0.0-6.0","5799d08d454e5400015f463c","618c3d1177f8e1dabedefb96","618c128dfba7721f72bf2b25",NA,"ejdu8eg0hntf9xw","37",1,1317.79999995232,1,13828.3000000119,8,28753.8999999762,"Trolley","cog_load","3","15576.300000011921",1,0,0,3,0,1,0,0,1,0,0,1,0,0,3368,1,0,0,"3","3244.199999988079",1,0,0,5,"Yes. It was on an episode of the Good Place","{""Q0"":""Yes. This study confused me quite a bit.""}","""","""","""","""",1,1,0,0,"0","0",NA,"1",1,1,1,1,"wrong","wrong","There is nothing wrong.","wrong","not wrong","not wrong","not wrong","not wrong","wrong",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","unstated","unstated","reason","reason","reason",TRUE
613,"cog_load","6060.800000011921","""","survey-text",73,329528,"0.0-6.0","57b53ad8a18afd00013e0565","618c57da57a2885c5da8277a","618c128dfba7721f72bf2b28",NA,"64wzfq7jzcqwgdw","46",1,2618.10000002384,1,10198.3999999762,8,7244.09999996424,"Incest","cog_load","1","11755",0,2,0,1,0,1,1,0,1,1,0,1,1,0,8303.80000001192,1,0,0,"1","3855.5",0,0,3,1,"NO","{""Q0"":""NO""}","""","""","""","""",1,0,2,0,"1","2",NA,"3",2,2,1,3,"wrong","wrong","There is nothing wrong.","wrong","not wrong","not wrong","not wrong","not wrong","wrong",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","no reason","no reason","no reason","unstated","unstated","no reason","no reason","no reason",FALSE
296,"control","3730","""","survey-text",25,158398,"0.0-6.0","57bc1180d50f410001e16ee9","618c425d0b6349a23f3a5b91","618c128dfba7721f72bf2b25",NA,"a54orc1ja4mccrg","33",1,1578,1,8003,8,22942,"Heinz","control","5","15617",1,0,0,5,0,0,0,0,0,0,0,0,0,0,14421,1,0,0,"5","4337",1,0,0,6,"No","{""Q0"":""No""}","""","""","""","""",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,"right","right","There is nothing wrong.","not wrong","wrong","wrong","wrong","not wrong","not wrong",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","unstated","unstated","reason","reason","reason",TRUE
109,"cog_load","10660.299999999552","debriefing_form.html","external-html",54,198906,"0.0-7.0","57c21d045b8c510001af59e1","618c32f24780d014e3ab4d38","618c128dfba7721f72bf2b28",NA,"qoofvnxowwu10wx","48",1,2380.99999999758,1,12016.1999999982,8,18386.7000000027,"Trolley","cog_load","2","4895.800000002055",1,0,0,5,0,0,0,0,0,0,0,0,0,2,3985.19999999917,1,0,0,"2","3250.800000001618",1,0,0,5,"No","""","""","""","""","""",1,1,0,0,"1","1","1","1",1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
688,"control","38452.60000000149","debriefing_form.html","external-html",27,546557,"0.0-7.0","57d0db6cf7bcd90001cd47bc","618c627dfbc8dfacdcb1c4a6","618c128dfba7721f72bf2b28",NA,"mz0eejl38f4dbuv","47",1,1358.79999999702,1,24593.700000003,8,20719.5,"Jennifer","control","1","6605.30000000447",1,0,0,7,0,0,0,0,0,0,0,0,0,2,6293.5,1,0,0,"1","4107.9000000059605",1,0,0,7,"No","""","""","""","""","""",NA,NA,NA,NA,NA,NA,"It's disrespectful,unnatural behaviour.",NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
253,"control","4844.329999999958","""","survey-text",25,148364,"0.0-6.0","57dd95abccd0230001fc224b","618c3f3d32b0415a45a9a74c","618c128dfba7721f72bf2b33",NA,"eubmtkfscc8hjn4","38",0,1216.89499999997,1,16185.375,8,25818.3049999999,"Trolley","control","3","6779.27499999998",1,0,0,6,0,0,2,0,1,2,0,1,2,1,7564.74500000002,1,0,0,"5","4324.874999999971",1,0,0,5,"no","{""Q0"":""no""}","""","""","""","""",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,"wrong","right","It's wrong but I can't think of a reason.","wrong","wrong","not wrong","not wrong","wrong","not wrong",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,TRUE,3,"unstated","2","2","2","no reason","unstated","2","2","2",FALSE
936,"control","25401.600000000093","debriefing_form.html","external-html",27,389249,"0.0-7.0","57de9b670cb6700001dd7c9f","618cd7daa38f2cb790b1c32e","618c128dfba7721f72bf2b17",NA,"s2x5fuo5h6oqzgg","63",0,1662.40000000002,1,11758.8999999999,8,28925.5,"Jennifer","control","1","8922.29999999993",1,0,0,7,0,0,0,0,0,0,0,0,0,2,8286,1,0,0,"1","5990.599999999977",1,0,0,7,"No I haven't and I hope I never have to.","""","""","""","""","""",NA,NA,NA,NA,NA,NA,"Humans should never become cannibals. Resorting to eating another human is basically inhuman. It is also against my religion - the body is a temple. It is holy - even in death.",NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
544,"cog_load","3223.400000035763","debriefing_form.html","external-html",67,334474,"0.0-7.0","57e825b9a4e40600014ea590","618c52c13cfef7d17d73d6c4","618c128dfba7721f72bf2b20",NA,"cz33j8sxtkbs1jq","56",1,1939.40000003576,1,16301.3999999762,6,14644.6000000238,"Trolley","cog_load","2","11782",1,0,0,5,0,0,2,0,0,1,1,0,2,1,9966,1,0,0,"5","4319.400000035763",0,0,3,5,"no","""","""","""","""","""",1,0,2,0,"1","1",NA,"1",2,1,1,3,"wrong","right","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","not wrong",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,2,TRUE,1,"unstated","2","no reason","2","no reason","unstated","2","no reason","2",FALSE
431,"cog_load","3652.000000000058","""","survey-text",52,296891,"0.0-6.0","57ef6bed5d40960001373517","618c49dc844923e42803a881","618c128dfba7721f72bf2b11",NA,"yk1r059ctesbpx6","57",0,1982,4,12953,8,26656,"Incest","cog_load","1","16045",1,0,0,6,0,0,0,0,0,0,0,0,2,1,9072,1,0,0,"1","8473",1,0,0,6,"No","{""Q0"":""no""}","""","""","""","""",2,1,0,0,"1","2",NA,"1",1,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,FALSE,0,"unstated","reason","reason","2","no reason","unstated","reason","reason","2",FALSE
872,"control","7251.5","""","survey-text",25,287364,"0.0-6.0","58106d17a513590001b1ec9e","618cac4f206fb590a0cc37ca","618c128dfba7721f72bf2b15",NA,"mbrooekxumygala","62",1,1822.29999995232,1,19715.3999999762,8,44742.3999999762,"Jennifer","control","1","7909.5",1,0,0,7,0,1,0,0,1,2,0,0,0,1,19799.3999999762,1,0,0,"1","8225.800000071526",1,0,0,7,"No","{""Q0"":""No""}","""","""","""","""",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,"wrong","wrong","It's wrong but I can't think of a reason.","wrong","not wrong","not wrong","wrong","wrong","wrong",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,2,TRUE,2,"unstated","reason","2","reason","no reason","unstated","reason","2","reason",FALSE
227,"control","4318","""","html-slider-response",24,296848,"0.0-4.0-3.0-7.0","581f12420fe4d60001a5511a","618c3d6bc879b504d8313f84","618c128dfba7721f72bf2b1b",NA,"28f93hckds01uxz","67",0,2389,4,27676,4,22207,"Heinz","control","3","18934.99999999997",1,0,0,5,0,1,0,0,1,0,0,1,0,2,3985.99999999997,1,0,0,"4","15301",1,0,0,5,NA,"""","<p>How confident are you about your judgement?</p><p>(1 = Not at all Confident; 7 = Extremely Confident)</p>","""","""","5",NA,NA,NA,NA,NA,NA,"Life is precious. The loss could be made up on other sales or in some other way",NA,NA,1,1,1,"wrong","neutral","It's wrong and I can provide a valid reason.","wrong","not wrong","not wrong","not wrong","wrong","not wrong",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,TRUE,3,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
341,"cog_load","4168.10000000149","""","survey-text",60,393577,"0.0-6.0","5821198a8b13670001ea8048","618c4484f7d81c8b923c1460","618c128dfba7721f72bf2b1b",NA,"rxjhgka67g7k13b","60",0,1866.09999999404,1,14486.3999999985,8,23287.5,"Incest","cog_load","1","6578.10000000149",1,0,0,7,0,0,0,0,0,0,0,0,0,2,8509.5,1,0,0,"1","8867.5",1,0,0,6,"no","{""Q0"":""no""}","""","""","""","""",0,0,2,0,"1","1","they are brother and sister","0",2,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
876,"control","4001.300000000745","""","survey-text",26,144686,"0.0-6.0","5836f2421bf4040001eb6a36","618cae08861b3846418fe589","618c128dfba7721f72bf2b15",NA,"ha7hxxu66hz6mcu","58",1,852.400000002235,4,5333.89999999851,8,17394.1999999993,"Heinz","control","4","17212.70000000298",1,0,0,5,0,1,0,0,0,0,0,0,0,2,14219.3999999985,1,0,0,"4","5673.89999999851",1,0,0,5,"no","{""Q0"":""no""}","""","""","""","""",NA,NA,NA,NA,NA,NA,"We all have a right to work and to earn a living",NA,NA,1,1,1,"neutral","neutral","It's wrong and I can provide a valid reason.","not wrong","not wrong","wrong","wrong","wrong","not wrong",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
278,"control","9789","debriefing_form.html","external-html",27,257503,"0.0-7.0","583730c8b647c40001043cbf","618c4100d37ae7c26ccba934","618c128dfba7721f72bf2b15",NA,"wfl9zp54poy10to","67",1,1615.10000002384,1,11341.8999999762,8,32502.8999999762,"Incest","control","1","11970.200000047684",1,0,0,7,0,0,0,0,0,0,0,0,0,2,7469.40000009537,1,0,0,"1","8415.5",1,0,0,7,"no","""","""","""","""","""",NA,NA,NA,NA,NA,NA,"It crosses an accepted moral line - it will also change their relationship",NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
239,NA,"17357","""","html-button-response",4,35476,"0.0-3.0","5839a4d4fe62f500016695f1","618c3e0bec36e95a4be631c3","618c128dfba7721f72bf2b28",NA,"jkzjz8doq2k8toc","40",1,1271,2,17357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""","<img src=""img/attention2.png""><br>","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unstated",NA,NA,NA,NA,"unstated",NA,NA,NA,NA
835,"control","4704.500000021653","debriefing_form.html","external-html",27,332609,"0.0-7.0","585bd8635f93120001516c05","618c9fcfb336941f2ef2c4c2","618c128dfba7721f72bf2b1b",NA,"7q95tchdj3mry66","58",0,1883.60000000102,1,18751.3999999792,8,39500.2000000095,"Incest","control","2","5310.100000002421",1,0,0,6,0,0,0,0,0,0,0,0,0,2,5875.90000001364,1,0,0,"2","6686.900000000605",1,0,0,6,"No","""","""","""","""","""",NA,NA,NA,NA,NA,NA,"They will have a sibling relationship for the rest of their lives and this will always be a memory for them which will cause anxiety for them and definitely have an impact on them mentally",NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
417,"control","20105.19999998808","debriefing_form.html","external-html",27,195514,"0.0-7.0","586a93cfde1cea0001f79e4b","618c4905666198cf672c1261","618c128dfba7721f72bf2b29",NA,"jzdkxx3ns0aphz5","34",1,1279.29999999702,1,16002.3000000119,8,24770.5,"Jennifer","control","1","5346",1,0,0,7,1,0,0,0,0,0,0,0,0,2,4613.5,1,0,0,"1","2934.6000000089407",1,0,0,7,"no","""","""","""","""","""",NA,NA,NA,NA,NA,NA,"The body had been donated for research and not for eating. Also she is a Vegan",NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
1111,"cog_load","11390.300000071526","""","survey-text",53,483779,"0.0-6.0","58702cb15c17910001ea4bb3","618dad50d55b20022285748f","618d7b245d63c4043bcefa04",NA,"qajhfh0zvz540h7","58702cb15c17910001ea4bb3",1,3668.10000002384,1,28732,8,50425.1000000238,"Jennifer","cog_load","2","11114.099999904633",1,0,0,6,0,0,0,0,0,0,0,0,0,2,16439.8999999762,1,0,0,"2","12332.399999976158",1,0,0,6,"No","{""Q0"":""No thank you""}","""","""","""","""",1,1,0,0,"1","3","4","1",1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
266,"control","15185","debriefing_form.html","external-html",26,187991,"0.0-7.0","5877b2fada731b000104aa74","618c3fd6f86783e53eb7b3a0","618c128dfba7721f72bf2b33",NA,"def9hh6thq2ep97","39",0,1189,1,12631.3999999985,8,25183.700000003,"Trolley","control","2","6725.60000000149",1,0,0,5,0,0,2,0,0,2,0,0,2,1,7876.60000000149,1,0,0,"4","7318.5999999940395",1,0,0,5,"Yes, a version of it is mentioned in an episode of the good place, as the trolley problem.","""","""","""","""","""",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,"wrong","neutral","It's wrong but I can't think of a reason.","wrong","wrong","wrong","wrong","wrong","not wrong",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,TRUE,1,"unstated","2","2","2","no reason","unstated","2","2","2",FALSE
440,"cog_load","4128.300000011921","""","survey-text",53,235270,"0.0-6.0","587a40cfd22a5800014c5ad1","618c4ab750636645945b20bb","618c128dfba7721f72bf2b1b",NA,"v1deop36v7a7azf","69",0,1782.19999998808,4,8915.19999998808,8,11067,"Trolley","cog_load","2","12330.900000035763",1,0,0,5,0,0,0,1,1,1,0,0,0,2,10776.7999999523,1,0,0,"2","11808.199999988079",1,0,0,5,"no","{""Q0"":""no""}","""","""","""","""",2,1,0,0,"1","2","His inaction would kill 5 people, his action killed 1 who would not have died.","1",1,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","not wrong","wrong","wrong","wrong",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,2,TRUE,2,"unstated","reason","no reason","reason","reason","unstated","reason","no reason","reason",FALSE
689,"control","32199.80000001192","debriefing_form.html","external-html",27,249041,"0.0-7.0","587b3ddbac864a0001c9bd27","618c62b5d3cd8f9e792120c7","618c128dfba7721f72bf2b20",NA,"xuwype5o0may8he","48",1,1463,1,10006.099999994,8,36112.2999999821,"Incest","control","1","7527.300000011921",1,0,0,7,0,0,0,1,0,0,1,0,0,2,7578.69999998808,1,0,0,"1","4883.800000011921",1,0,0,7,"No","""","""","""","""","""",NA,NA,NA,NA,NA,NA,"It's morally reprehensible",NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
749,"cog_load","null","""","html-keyboard-response",32,215585,"0.0-4.0-1.0-4.0-2.0-0.0-0.0","5891da1e39f3830001767a0c","618c7234be4cfcd661cfb008","618c128dfba7721f72bf2b1b",NA,"s5s2udzadp4kbvf","59",0,1479.40000009537,1,18129.2000000477,8,27905.7000000477,"Heinz","cog_load","null","null",0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13125.1000001431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""","""","""","null","""",1,1,0,0,"1",NA,NA,NA,1,2,NA,NA,"null",NA,NA,"null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unstated",NA,NA,NA,NA,"unstated",NA,NA,NA,NA
476,"cog_load","3083.000000000058","""","survey-text",52,385625,"0.0-6.0","589b9715a7d45800010429b6","618c4d4f7c434db25e400dcd","618c128dfba7721f72bf2b11",NA,"rmodjelb7kvgzcx","48",0,2806,1,10346,8,18608,"Trolley","cog_load","6","10241",1,0,0,5,0,1,0,0,1,0,0,1,0,0,8642,1,0,0,"5","6914",1,0,0,3,"No","{""Q0"":""no""}","""","""","""","""",0,1,0,0,"1","3",NA,"1",1,1,1,1,"right","right","There is nothing wrong.","not wrong","not wrong","not wrong","not wrong","not wrong","not wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","unstated","unstated","reason","reason","reason",TRUE
677,"control","17001.99999999994","debriefing_form.html","external-html",27,279432,"0.0-7.0","58b74a11211f4500013aa629","618c6087a4ad8e4f260c93f6","618c128dfba7721f72bf2b1b",NA,"ghw3u8wxc0n7pqo","61",0,1754,4,11657,8,31989,"Incest","control","1","8402.999999999985",1,0,0,6,0,0,0,0,0,0,0,0,0,2,11210,1,0,0,"1","4115",1,0,0,6,"No.","""","""","""","""","""",NA,NA,NA,NA,NA,NA,"Extremely strong taboo in almost every culture about sex between siblings.",NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,"unstated","reason","reason","reason","reason","unstated","reason","reason","reason",TRUE
188,"control","2161","debriefing_form.html","external-html",27,267522,"0.0-7.0","58dd6a15ca6dde00017bfd88","618c3ae6208e8789eff39e62","618c128dfba7721f72bf2b33",NA,"nkx4g3c6cw0961g","40",0,2166,1,29917,8,41434,"Incest","control","1","5522",1,0,0,7,0,0,2,1,0,1,0,0,1,2,10557,1,0,0,"1","6341.000000000029",1,0,0,7,"No","""","""","""","""","""",NA,NA,NA,NA,NA,NA,"They are family, it can have a huge affect on the rest of the family as it’s morally wrong.",NA,NA,1,1,1,"wrong","wrong","It's wrong and I can provide a valid reason.","wrong","wrong","wrong","wrong","wrong","wrong",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,FALSE,0,"unstated","2","no reason","no reason","reason","unstated","2","no reason","no reason",FALSE
428,"control","3816.5","""","survey-text",25,210352,"0.0-6.0","58e8e42f5aa7f900013c570d","618c49b201dd0d3ccc0efe28","618c128dfba7721f72bf2b11",NA,"qhjmhohzswnrxz7","49",0,1579.59999999404,4,18085.2000000179,8,29858.599999994,"Trolley","control","4","10860.90000000596",1,0,0,3,0,1,0,0,1,0,0,1,0,1,9463.89999997616,1,0,0,"4","6164.5999999940395",1,0,0,3,"Yes, was aware of it already but it has also been on programmes like unbreakable Kimmy Schmidt","{""Q0"":""No""}","""","""","""","""",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,"neutral","neutral","It's wrong but I can't think of a reason.","not wrong","not wrong","not wrong","not wrong","wrong","not wrong",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,TRUE,2,"unstated","reason","reason","reason","no reason","unstated","reason","reason","reason",TRUE
670,NA,"null","""","html-button-response",6,289186,"0.0-4.0-0.0-0.0-1.0","58ee2d957b2e410001c2e807","618c5fbc6ef2511d7c2ca802","618c128dfba7721f72bf2b1b",NA,"29cvyb8k628h7mp","68",0,3692,4,28064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""","<p><b>Example</b></p><br><video autoplay muted><source src='video/num_scroll_test7.mp4' type='video/mp4'></video><br><p>[Question text will go here. Click any response to continue]","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unstated",NA,NA,NA,NA,"unstated",NA,NA,NA,NA
